responseid,gender,age,location,set,block,consent,domain,counts,obj1,obj2,obj3,obj4,obj5,obj1_text,obj2_text,obj3_text,obj4_text,obj5_text,choice,expdur,intdur,feedback
1085,1,35,10,7,315,1,5,3,1,3,2,,,"Mozzarella, tomato sauce, basil","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce","Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce",,,2,9156,18.7167,
1085,1,35,10,8,315,1,24,4,5,2,1,3,,22,22,34,19,,3,21843,18.7167,
1085,1,35,10,9,315,1,7,2,2,4,,,,Purple,Blue,,,,2,4953,18.7167,
1085,1,35,10,10,315,1,13,2,4,3,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,,,,1,5483,18.7167,
1085,1,35,10,11,315,1,29,2,4,1,,,,1:30,1:30,,,,1,13782,18.7167,
1085,1,35,10,12,315,1,32,2,4,1,,,,10,90,,,,1,26281,18.7167,
1085,1,35,10,13,315,1,26,2,1,3,,,,$200 credited to your bank account immediately,$255 credited to your bank account in one year,,,,2,63407,18.7167,
1085,1,35,10,14,315,1,25,4,1,2,4,5,,4:00,3:24,3:06,2:30,,4,33781,18.7167,
1085,1,35,10,15,315,1,21,3,1,4,2,,,Canada,Brazil,United States of America,,,1,9860,18.7167,
1085,1,35,10,16,315,1,18,4,3,2,1,5,,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,,2,114843,18.7167,
1085,1,35,10,17,315,1,14,2,5,2,,,,With which pen do you wonder what to write?,This is a book which reading would be fun.,,,,2,40953,18.7167,
1085,1,35,10,18,315,1,6,2,2,4,,,,Orange,Grapefruit,,,,1,84234,18.7167,
1085,1,35,10,19,315,1,4,4,1,4,5,3,,Tom Hanks and Scarlett Johansson,Scarlett Johansson and Angelina Jolie,Tom Hanks and Angelina Jolie,Tom Hanks and Brad Pitt,,2,19250,18.7167,
1085,1,35,10,20,315,1,31,3,1,3,2,,,18.71,13.72,9.99,,,2,9469,18.7167,
1085,1,35,10,21,315,1,27,2,1,3,,,,"1GB data per month, $35 per month","4 GB data per month, $49 per month",,,,1,9047,18.7167,
1085,1,35,10,22,315,1,15,3,4,2,1,,,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,,,2,7903,18.7167,
1085,1,35,10,23,315,1,22,3,5,3,2,,,$15.00,$15.00,$13.00,,,3,8610,18.7167,
1085,1,35,10,24,315,1,19,3,5,2,4,,,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,,,2,25425,18.7167,
1085,1,35,10,25,315,1,23,4,1,5,4,2,,60,75,55,80,,4,314814,18.7167,
1085,1,35,10,26,315,1,2,3,4,1,2,,,Amy Adams,Meryl Streep,Jody Foster,,,3,5031,18.7167,
1085,1,35,10,27,315,1,17,2,2,5,,,,"London, United Kingdom","Seattle, United States",,,,1,5906,18.7167,
1085,1,35,10,28,315,1,1,3,3,4,1,,,Morgan Freeman,Leonardo DiCaprio,Tom Hanks,,,1,21766,18.7167,
1085,1,35,10,29,315,1,10,3,2,1,5,,,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",News,"Adult Contemporary, or AC (Adult-oriented pop/rock with no hard rock.)",,,1,11625,18.7167,
1085,1,35,10,30,315,1,8,2,5,4,,,,Blue and purple,Blue and red,,,,2,9687,18.7167,
1085,1,35,10,31,315,1,30,2,3,1,,,,Sony,Sharp,,,,2,13547,18.7167,
1085,1,35,10,32,315,1,11,2,1,5,,,,The Beatles,Elton John,,,,2,12828,18.7167,
1086,1,48,10,1,1,1,22,3,1,5,2,,,$9.00,$15.00,$13.00,,,1,76078,43.25,the survey was good and I have nothing to say...
1086,1,48,10,2,1,1,16,2,4,5,,,,"Possession and sales would be criminal offenses, with a small number of medical exceptions","Possession and sales would be criminal offenses, without exception",,,,1,560141,43.25,the survey was good and I have nothing to say...
1086,1,48,10,3,1,1,25,3,1,4,3,,,4:00,3:06,3:15,,,1,37562,43.25,the survey was good and I have nothing to say...
1086,1,48,10,4,1,1,10,2,2,5,,,,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)","Adult Contemporary, or AC (Adult-oriented pop/rock with no hard rock.)",,,,2,45798,43.25,the survey was good and I have nothing to say...
1086,1,48,10,5,1,1,7,3,1,5,3,,,Red,Green,Pink,,,2,22172,43.25,the survey was good and I have nothing to say...
1086,1,48,10,6,1,1,32,2,3,1,,,,35,90,,,,1,60829,43.25,the survey was good and I have nothing to say...
1086,1,48,10,7,1,1,14,2,2,1,,,,This is a book which reading would be fun.,Who did Bill buy the car to please?,,,,1,79704,43.25,the survey was good and I have nothing to say...
1086,1,48,10,8,1,1,3,4,3,5,2,1,,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.","Mathilda, a 12-year-old girl, is reluctantly taken in by L&eacute;on, a professional assassin, after her family is murdered. L&eacute;on and Mathilda form an unusual relationship, as she becomes his prot&eacute;g&eacute; and learns the assassin's trade.","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",,3,936982,43.25,the survey was good and I have nothing to say...
1086,1,48,10,9,1,1,27,4,1,4,2,3,,"1GB data per month, $35 per month","6GB data per month, $54 per month","2GB data per month, $45 per month","4 GB data per month, $49 per month",,1,15115,43.25,the survey was good and I have nothing to say...
1086,1,48,10,10,1,1,13,4,2,4,1,5,,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,,3,11967,43.25,the survey was good and I have nothing to say...
1086,1,48,10,11,1,1,18,3,2,1,5,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,,,3,21859,43.25,the survey was good and I have nothing to say...
1086,1,48,10,12,1,1,1,4,3,2,1,4,,Morgan Freeman,Kevin Spacey,Tom Hanks,Leonardo DiCaprio,,2,14171,43.25,the survey was good and I have nothing to say...
1086,1,48,10,13,1,1,4,4,4,1,5,2,,Scarlett Johansson and Angelina Jolie,Tom Hanks and Scarlett Johansson,Tom Hanks and Angelina Jolie,Scarlett Johansson and Brad Pitt,,1,21766,43.25,the survey was good and I have nothing to say...
1086,1,48,10,14,1,1,6,2,5,1,,,,Pineapple,Mango,,,,2,10828,43.25,the survey was good and I have nothing to say...
1086,1,48,10,15,1,1,2,2,2,4,,,,Jody Foster,Amy Adams,,,,1,11141,43.25,the survey was good and I have nothing to say...
1086,1,48,10,16,1,1,20,2,4,1,,,,Nigeria,Indonesia,,,,1,8672,43.25,the survey was good and I have nothing to say...
1086,1,48,10,17,1,1,11,2,1,4,,,,The Beatles,Madonna,,,,2,8015,43.25,the survey was good and I have nothing to say...
1086,1,48,10,18,1,1,23,4,4,2,1,5,,55,80,60,75,,2,55656,43.25,the survey was good and I have nothing to say...
1086,1,48,10,19,1,1,31,3,4,3,5,,,12.35,13.72,13.46,,,2,172456,43.25,the survey was good and I have nothing to say...
1086,1,48,10,20,1,1,24,2,4,3,,,,7,19,,,,1,15344,43.25,the survey was good and I have nothing to say...
1086,1,48,10,21,1,1,21,3,5,3,2,,,Australia,China,United States of America,,,3,99624,43.25,the survey was good and I have nothing to say...
1086,1,48,10,22,1,1,8,3,2,3,4,,,Black and purple,Black and blue,Blue and red,,,3,11626,43.25,the survey was good and I have nothing to say...
1086,1,48,10,23,1,1,30,4,3,5,2,4,,Sony,Toshiba,Insignia,Samsung,,4,49275,43.25,the survey was good and I have nothing to say...
1086,1,48,10,24,1,1,9,2,1,3,,,,Scotland becomes an independent country,Catalonia becomes an independent country,,,,2,23614,43.25,the survey was good and I have nothing to say...
1086,1,48,10,25,1,1,28,2,4,3,,,,"4.4/5 stars, $358 per night","4.2/5 stars, $311 per night",,,,2,22499,43.25,the survey was good and I have nothing to say...
1086,1,48,10,26,1,1,19,4,5,3,4,1,,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,,1,35016,43.25,the survey was good and I have nothing to say...
1086,1,48,10,27,1,1,15,2,2,1,,,,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,,,,2,14734,43.25,the survey was good and I have nothing to say...
1086,1,48,10,28,1,1,17,5,4,3,1,2,5,"Paris, France","Vancouver, Canada","Warsaw, Poland","London, United Kingdom","Seattle, United States",2,17986,43.25,the survey was good and I have nothing to say...
1086,1,48,10,29,1,1,29,4,4,1,2,5,,1:30,1:30,3:15,2:45,,3,46307,43.25,the survey was good and I have nothing to say...
1086,1,48,10,30,1,1,5,2,1,3,,,,"Mozzarella, tomato sauce, basil","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce",,,,2,28661,43.25,the survey was good and I have nothing to say...
1086,1,48,10,31,1,1,26,3,4,2,5,,,$315 credited to your bank account in two years,$245 credited to your bank account in six months,$465 credited to your bank account in four years,,,3,34640,43.25,the survey was good and I have nothing to say...
1086,1,48,10,32,1,1,12,2,4,5,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/5.png,,,,1,11423,43.25,the survey was good and I have nothing to say...
1087,1,64,10,1,280,1,16,2,2,4,,,,"Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence","Possession and sales would be criminal offenses, with a small number of medical exceptions",,,,1,42454,15.9667,Interesting and fun survey
1087,1,64,10,2,280,1,22,2,1,3,,,,$9.00,$15.00,,,,1,37781,15.9667,Interesting and fun survey
1087,1,64,10,3,280,1,19,5,2,5,1,3,4,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,1,40855,15.9667,Interesting and fun survey
1087,1,64,10,4,280,1,29,2,4,3,,,,1:30,2:15,,,,1,35250,15.9667,Interesting and fun survey
1087,1,64,10,5,280,1,14,2,5,2,,,,With which pen do you wonder what to write?,This is a book which reading would be fun.,,,,2,17266,15.9667,Interesting and fun survey
1087,1,64,10,6,280,1,5,4,4,5,3,2,,"Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Mushrooms, green pepper, mozzarella, tomato sauce","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce","Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce",,3,27375,15.9667,Interesting and fun survey
1087,1,64,10,7,280,1,20,3,1,4,2,,,Indonesia,Nigeria,Brazil,,,1,9468,15.9667,Interesting and fun survey
1087,1,64,10,8,280,1,10,3,1,4,3,,,News,Country Music,"Classic Hits (Rock and pop, roughly 1964-1989)",,,3,16313,15.9667,Interesting and fun survey
1087,1,64,10,9,280,1,1,3,4,3,2,,,Leonardo DiCaprio,Morgan Freeman,Kevin Spacey,,,2,63297,15.9667,Interesting and fun survey
1087,1,64,10,10,280,1,2,4,2,5,4,1,,Jody Foster,Julianne Moore,Amy Adams,Meryl Streep,,1,13031,15.9667,Interesting and fun survey
1087,1,64,10,11,280,1,8,2,2,3,,,,Black and purple,Black and blue,,,,2,7172,15.9667,Interesting and fun survey
1087,1,64,10,12,280,1,23,3,2,4,1,,,80,55,60,,,1,34563,15.9667,Interesting and fun survey
1087,1,64,10,13,280,1,7,4,2,3,4,1,,Purple,Pink,Blue,Red,,3,6421,15.9667,Interesting and fun survey
1087,1,64,10,14,280,1,32,2,3,5,,,,35,10,,,,1,42969,15.9667,Interesting and fun survey
1087,1,64,10,15,280,1,13,3,1,5,3,,,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,,,1,12880,15.9667,Interesting and fun survey
1087,1,64,10,16,280,1,26,2,3,1,,,,$255 credited to your bank account in one year,$200 credited to your bank account immediately,,,,2,12156,15.9667,Interesting and fun survey
1087,1,64,10,17,280,1,17,3,1,3,5,,,"Warsaw, Poland","Vancouver, Canada","Seattle, United States",,,1,12625,15.9667,Interesting and fun survey
1087,1,64,10,18,280,1,31,3,4,2,1,,,12.35,9.99,18.71,,,2,31797,15.9667,Interesting and fun survey
1087,1,64,10,19,280,1,11,4,3,5,1,2,,Michael Jackson,Elton John,The Beatles,Elvis Presley,,3,11016,15.9667,Interesting and fun survey
1087,1,64,10,20,280,1,6,2,4,1,,,,Grapefruit,Mango,,,,2,5906,15.9667,Interesting and fun survey
1087,1,64,10,21,280,1,25,3,3,1,4,,,3:15,4:00,3:06,,,1,61265,15.9667,Interesting and fun survey
1087,1,64,10,22,280,1,28,3,4,3,5,,,"4.4/5 stars, $358 per night","4.2/5 stars, $311 per night","4.8/5 stars, $406 per night",,,2,29016,15.9667,Interesting and fun survey
1087,1,64,10,23,280,1,12,2,1,3,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,,,,2,8297,15.9667,Interesting and fun survey
1087,1,64,10,24,280,1,4,3,4,1,3,,,Scarlett Johansson and Angelina Jolie,Tom Hanks and Scarlett Johansson,Tom Hanks and Brad Pitt,,,2,62672,15.9667,Interesting and fun survey
1087,1,64,10,25,280,1,30,2,1,5,,,,Sharp,Toshiba,,,,1,46281,15.9667,Interesting and fun survey
1087,1,64,10,26,280,1,27,3,4,5,1,,,"6GB data per month, $54 per month","8GB data per month, $58 per month","1GB data per month, $35 per month",,,2,28657,15.9667,Interesting and fun survey
1087,1,64,10,27,280,1,18,2,4,1,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,,,,1,37437,15.9667,Interesting and fun survey
1087,1,64,10,28,280,1,21,3,5,3,4,,,Australia,China,Brazil,,,2,48484,15.9667,Interesting and fun survey
1087,1,64,10,29,280,1,3,3,3,5,1,,,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Identical twins, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",,,2,39251,15.9667,Interesting and fun survey
1087,1,64,10,30,280,1,9,3,3,4,2,,,Catalonia becomes an independent country,Scotland and Quebec become independent countries,Either Catalonia or Quebec become independent countries,,,3,18922,15.9667,Interesting and fun survey
1087,1,64,10,31,280,1,24,2,1,3,,,,34,19,,,,1,26484,15.9667,Interesting and fun survey
1087,1,64,10,32,280,1,15,3,5,4,1,,,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,,,3,12860,15.9667,Interesting and fun survey
1088,2,23,10,1,819,1,27,3,5,1,2,,,"8GB data per month, $58 per month","1GB data per month, $35 per month","2GB data per month, $45 per month",,,1,7937,5.4833,I wonder what this survey is for?
1088,2,23,10,2,819,1,28,4,3,1,4,2,,"4.2/5 stars, $311 per night","3.6/5 stars, $215 per night","4.4/5 stars, $358 per night","3.9/5 stars, $263 per night",,2,14454,5.4833,I wonder what this survey is for?
1088,2,23,10,3,819,1,1,3,3,2,1,,,Morgan Freeman,Kevin Spacey,Tom Hanks,,,1,5093,5.4833,I wonder what this survey is for?
1088,2,23,10,4,819,1,10,5,4,2,5,1,3,Country Music,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)","Adult Contemporary, or AC (Adult-oriented pop/rock with no hard rock.)",News,"Classic Hits (Rock and pop, roughly 1964-1989)",2,15078,5.4833,I wonder what this survey is for?
1088,2,23,10,5,819,1,29,4,1,4,2,5,,1:30,1:30,3:15,2:45,,1,15032,5.4833,I wonder what this survey is for?
1088,2,23,10,6,819,1,7,2,1,3,,,,Red,Pink,,,,2,4422,5.4833,I wonder what this survey is for?
1088,2,23,10,7,819,1,20,4,1,3,2,5,,Indonesia,Pakistan,Brazil,Bangladesh,,3,10593,5.4833,I wonder what this survey is for?
1088,2,23,10,8,819,1,31,3,5,4,2,,,13.46,12.35,9.99,,,3,14281,5.4833,I wonder what this survey is for?
1088,2,23,10,9,819,1,22,2,3,1,,,,$15.00,$9.00,,,,2,9203,5.4833,I wonder what this survey is for?
1088,2,23,10,10,819,1,13,4,4,5,3,1,,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,,3,7844,5.4833,I wonder what this survey is for?
1088,2,23,10,11,819,1,8,2,2,3,,,,Black and purple,Black and blue,,,,1,5250,5.4833,I wonder what this survey is for?
1088,2,23,10,12,819,1,25,3,4,3,5,,,3:06,3:15,2:30,,,3,19219,5.4833,I wonder what this survey is for?
1088,2,23,10,13,819,1,32,3,3,1,5,,,35,90,10,,,2,12297,5.4833,I wonder what this survey is for?
1088,2,23,10,14,819,1,2,3,3,2,4,,,Kathy Bates,Jody Foster,Amy Adams,,,3,6860,5.4833,I wonder what this survey is for?
1088,2,23,10,15,819,1,14,4,2,4,3,1,,This is a book which reading would be fun.,Which man do you wonder when to meet?,Where did Bill buy the car to drive?,Who did Bill buy the car to please?,,3,13094,5.4833,I wonder what this survey is for?
1088,2,23,10,16,819,1,4,2,5,3,,,,Tom Hanks and Angelina Jolie,Tom Hanks and Brad Pitt,,,,2,7687,5.4833,I wonder what this survey is for?
1088,2,23,10,17,819,1,23,3,5,2,3,,,75,80,70,,,3,20515,5.4833,I wonder what this survey is for?
1088,2,23,10,18,819,1,30,3,4,5,3,,,Samsung,Toshiba,Sony,,,1,16000,5.4833,I wonder what this survey is for?
1088,2,23,10,19,819,1,5,2,5,4,,,,"Mushrooms, green pepper, mozzarella, tomato sauce","Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper",,,,1,5047,5.4833,I wonder what this survey is for?
1088,2,23,10,20,819,1,24,4,1,5,2,3,,34,22,22,19,,1,13047,5.4833,I wonder what this survey is for?
1088,2,23,10,21,819,1,16,3,1,4,2,,,"Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence","Possession and sales would be criminal offenses, with a small number of medical exceptions","Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence",,,1,10406,5.4833,I wonder what this survey is for?
1088,2,23,10,22,819,1,17,4,1,3,4,2,,"Warsaw, Poland","Vancouver, Canada","Paris, France","London, United Kingdom",,1,8562,5.4833,I wonder what this survey is for?
