responseid,set,block,consent,domain,counts,obj1,obj2,obj3,obj4,obj5,obj1_text,obj2_text,obj3_text,obj4_text,obj5_text,choice,expdur,intdur,feedback
29,28,478,1,21,4,1,2,4,5,,Canada,United States of America,Brazil,Australia,,1,64250,48.5,
29,29,478,1,6,5,1,4,2,3,5,Mango,Grapefruit,Orange,Apple,Pineapple,3,48656,48.5,
29,30,478,1,24,2,1,5,,,,34,22,,,,2,29984,48.5,
29,31,478,1,19,2,3,5,,,,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,,,,2,42547,48.5,
29,32,478,1,31,4,2,5,3,1,,9.99,13.46,13.72,18.71,,1,88579,48.5,
30,1,810,1,20,3,2,3,4,,,Brazil,Pakistan,Nigeria,,,1,9500,10.4,
30,2,810,1,16,2,3,4,,,,Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession and sales would be criminal offenses, with a small number of medical exceptions",,,,1,21766,10.4,
30,3,810,1,5,3,4,3,1,,,"Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce","Mozzarella, tomato sauce, basil",,,3,12843,10.4,
30,4,810,1,4,3,2,5,4,,,Scarlett Johansson and Brad Pitt,Tom Hanks and Angelina Jolie,Scarlett Johansson and Angelina Jolie,,,3,13313,10.4,
30,5,810,1,8,3,1,4,2,,,Black and red,Blue and red,Black and purple,,,1,9390,10.4,
30,6,810,1,26,2,5,2,,,,$465 credited to your bank account in four years,$245 credited to your bank account in six months,,,,1,15781,10.4,
30,7,810,1,19,5,2,1,5,4,3,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,2,14873,10.4,
30,8,810,1,29,3,2,1,5,,,3:15,1:30,2:45,,,1,24047,10.4,
30,9,810,1,23,3,5,4,2,,,75,55,80,,,1,15500,10.4,
30,10,810,1,7,3,4,1,5,,,Blue,Red,Green,,,2,7906,10.4,
30,11,810,1,3,2,1,3,,,,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.","The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",,,,2,12219,10.4,
30,12,810,1,32,4,4,1,2,5,,10,90,35,10,,4,20344,10.4,
30,13,810,1,14,3,1,5,2,,,Who did Bill buy the car to please?,With which pen do you wonder what to write?,This is a book which reading would be fun.,,,3,18187,10.4,
30,14,810,1,9,2,4,2,,,,Scotland and Quebec become independent countries,Either Catalonia or Quebec become independent countries,,,,2,15484,10.4,
30,15,810,1,18,4,4,1,5,3,,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/5.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,,2,7033,10.4,
30,16,810,1,15,4,2,4,1,3,,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,,4,14643,10.4,
30,17,810,1,11,4,4,5,3,2,,Madonna,Elton John,Michael Jackson,Elvis Presley,,2,8469,10.4,
30,18,810,1,12,2,1,4,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,,,,1,6922,10.4,
30,19,810,1,24,2,5,2,,,,22,22,,,,2,8234,10.4,
30,20,810,1,25,3,5,1,4,,,2:30,4:00,3:06,,,1,32735,10.4,
30,21,810,1,10,4,1,3,4,2,,News,"Classic Hits (Rock and pop, roughly 1964-1989)",Country Music,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",,2,172537,10.4,
30,22,810,1,17,5,1,2,3,4,5,"Warsaw, Poland","London, United Kingdom","Vancouver, Canada","Paris, France","Seattle, United States",1,10125,10.4,
30,23,810,1,1,3,2,4,3,,,Kevin Spacey,Leonardo DiCaprio,Morgan Freeman,,,1,10625,10.4,
30,24,810,1,28,2,2,5,,,,"3.9/5 stars, $263 per night","4.8/5 stars, $406 per night",,,,1,17344,10.4,
30,25,810,1,21,3,3,4,2,,,China,Brazil,United States of America,,,3,9516,10.4,
30,26,810,1,31,4,1,5,3,4,,18.71,13.46,13.72,12.35,,4,14515,10.4,
30,27,810,1,2,4,3,4,5,1,,Kathy Bates,Amy Adams,Julianne Moore,Meryl Streep,,2,11688,10.4,
30,28,810,1,27,2,1,2,,,,"1GB data per month, $35 per month","2GB data per month, $45 per month",,,,1,7031,10.4,
30,29,810,1,13,2,4,1,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,,,,2,6656,10.4,
30,30,810,1,22,2,1,5,,,,$9.00,$15.00,,,,1,16469,10.4,
30,31,810,1,6,2,3,1,,,,Apple,Mango,,,,2,9703,10.4,
30,32,810,1,30,4,2,1,3,4,,Insignia,Sharp,Sony,Samsung,,1,14328,10.4,
31,1,122,1,5,4,2,4,3,5,,"Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce","Mushrooms, green pepper, mozzarella, tomato sauce",,1,18818,8.4167,
31,2,122,1,26,3,1,2,5,,,$200 credited to your bank account immediately,$245 credited to your bank account in six months,$465 credited to your bank account in four years,,,1,12841,8.4167,
31,3,122,1,20,2,4,1,,,,Nigeria,Indonesia,,,,2,8221,8.4167,
31,4,122,1,21,2,5,3,,,,Australia,China,,,,2,7359,8.4167,
31,5,122,1,7,2,2,3,,,,Purple,Pink,,,,1,12201,8.4167,
31,6,122,1,32,3,4,2,5,,,10,35,10,,,3,45337,8.4167,
31,7,122,1,16,3,4,1,2,,,"Possession and sales would be criminal offenses, with a small number of medical exceptions","Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence","Possession by, and sales to, adults would be both illegal but neither would be a criminal offense; sales to minors would be a criminal offence",,,2,25250,8.4167,
31,8,122,1,1,4,3,5,1,4,,Morgan Freeman,Christian Bale,Tom Hanks,Leonardo DiCaprio,,3,6469,8.4167,
31,9,122,1,12,3,4,1,3,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,,,2,7929,8.4167,
31,10,122,1,13,2,5,3,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,,,,1,5484,8.4167,
31,11,122,1,27,3,5,4,2,,,"8GB data per month, $58 per month","6GB data per month, $54 per month","2GB data per month, $45 per month",,,3,15712,8.4167,
31,12,122,1,22,2,2,3,,,,$13.00,$15.00,,,,1,17398,8.4167,
31,13,122,1,31,4,4,2,1,5,,12.35,9.99,18.71,13.46,,2,12362,8.4167,
31,14,122,1,17,4,1,2,4,3,,"Warsaw, Poland","London, United Kingdom","Paris, France","Vancouver, Canada",,1,11448,8.4167,
31,15,122,1,18,2,1,4,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,,,,1,8130,8.4167,
31,16,122,1,28,3,4,5,3,,,"4.4/5 stars, $358 per night","4.8/5 stars, $406 per night","4.2/5 stars, $311 per night",,,3,8240,8.4167,
31,17,122,1,30,2,2,3,,,,Insignia,Sony,,,,1,13333,8.4167,
31,18,122,1,19,3,2,5,1,,,http://choicestudies.com/img/Surveys/montreal/triangles/2.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,,,2,7406,8.4167,
31,19,122,1,4,3,2,1,4,,,Scarlett Johansson and Brad Pitt,Tom Hanks and Scarlett Johansson,Scarlett Johansson and Angelina Jolie,,,3,14027,8.4167,
31,20,122,1,2,4,3,1,2,5,,Kathy Bates,Meryl Streep,Jody Foster,Julianne Moore,,2,5084,8.4167,
31,21,122,1,24,4,2,4,3,5,,22,7,19,22,,3,16394,8.4167,
31,22,122,1,3,2,3,1,,,,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",,,,2,13516,8.4167,
31,23,122,1,8,3,2,4,3,,,Black and purple,Blue and red,Black and blue,,,2,5747,8.4167,
31,24,122,1,23,3,3,2,1,,,70,80,60,,,2,19300,8.4167,
31,25,122,1,10,2,2,4,,,,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",Country Music,,,,2,7093,8.4167,
31,26,122,1,11,3,1,3,5,,,The Beatles,Michael Jackson,Elton John,,,1,5303,8.4167,
31,27,122,1,14,2,4,2,,,,Which man do you wonder when to meet?,This is a book which reading would be fun.,,,,2,14320,8.4167,
31,28,122,1,29,2,4,3,,,,1:30,2:15,,,,2,17555,8.4167,
31,29,122,1,15,4,1,4,3,5,,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,,2,9677,8.4167,
31,30,122,1,9,3,1,5,3,,,Scotland becomes an independent country,Either Scotland or Quebec become independent countries,Catalonia becomes an independent country,,,2,11205,8.4167,
31,31,122,1,6,2,5,2,,,,Pineapple,Orange,,,,1,5187,8.4167,
31,32,122,1,25,2,3,2,,,,3:15,3:24,,,,2,106061,8.4167,
32,1,526,1,29,3,4,5,2,,,1:30,2:45,3:15,,,2,14750,4.65,
32,2,526,1,15,2,1,5,,,,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,,,,2,8594,4.65,
32,3,526,1,10,3,3,4,2,,,"Classic Hits (Rock and pop, roughly 1964-1989)",Country Music,"Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",,,1,10859,4.65,
32,4,526,1,2,3,5,2,1,,,Julianne Moore,Jody Foster,Meryl Streep,,,2,8922,4.65,
32,5,526,1,26,4,2,4,1,5,,$245 credited to your bank account in six months,$315 credited to your bank account in two years,$200 credited to your bank account immediately,$465 credited to your bank account in four years,,3,22563,4.65,
32,6,526,1,3,2,1,2,,,,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.","Mathilda, a 12-year-old girl, is reluctantly taken in by L&eacute;on, a professional assassin, after her family is murdered. L&eacute;on and Mathilda form an unusual relationship, as she becomes his prot&eacute;g&eacute; and learns the assassin's trade.",,,,2,5984,4.65,
32,7,526,1,4,2,2,3,,,,Scarlett Johansson and Brad Pitt,Tom Hanks and Brad Pitt,,,,2,11422,4.65,
32,8,526,1,9,3,2,3,1,,,Either Catalonia or Quebec become independent countries,Catalonia becomes an independent country,Scotland becomes an independent country,,,3,7219,4.65,
32,9,526,1,7,4,2,4,1,3,,Purple,Blue,Red,Pink,,2,8406,4.65,
32,10,526,1,24,3,3,4,1,,,19,7,34,,,2,4344,4.65,
32,11,526,1,16,4,3,5,1,4,,Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession and sales would be criminal offenses, without exception","Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence","Possession and sales would be criminal offenses, with a small number of medical exceptions",,3,3390,4.65,
32,12,526,1,17,4,1,2,3,4,,"Warsaw, Poland","London, United Kingdom","Vancouver, Canada","Paris, France",,1,13391,4.65,
32,13,526,1,20,2,5,1,,,,Bangladesh,Indonesia,,,,1,8141,4.65,
32,14,526,1,19,2,1,3,,,,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,,,,2,11203,4.65,
32,15,526,1,6,4,5,3,4,1,,Pineapple,Apple,Grapefruit,Mango,,1,8312,4.65,
32,16,526,1,25,4,1,4,5,3,,4:00,3:06,2:30,3:15,,3,7235,4.65,
32,17,526,1,12,2,1,3,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/3.png,,,,1,11437,4.65,
32,18,526,1,13,3,3,5,1,,,http://choicestudies.com/img/Surveys/montreal/impressionist/3.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/5.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,,,3,7719,4.65,
32,19,526,1,18,3,3,1,4,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/3.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/4.png,,,2,7411,4.65,
32,20,526,1,11,3,4,5,2,,,Madonna,Elton John,Elvis Presley,,,1,7484,4.65,
32,21,526,1,28,3,5,2,1,,,"4.8/5 stars, $406 per night","3.9/5 stars, $263 per night","3.6/5 stars, $215 per night",,,2,7547,4.65,
32,22,526,1,31,2,3,1,,,,13.72,18.71,,,,2,3703,4.65,
32,23,526,1,14,3,1,5,2,,,Who did Bill buy the car to please?,With which pen do you wonder what to write?,This is a book which reading would be fun.,,,2,3797,4.65,
32,24,526,1,1,2,3,5,,,,Morgan Freeman,Christian Bale,,,,1,5063,4.65,
32,25,526,1,8,3,1,4,3,,,Black and red,Blue and red,Black and blue,,,3,9172,4.65,
32,26,526,1,32,4,1,3,2,4,,90,35,35,10,,3,3750,4.65,
32,27,526,1,21,2,1,2,,,,Canada,United States of America,,,,1,11516,4.65,
32,28,526,1,23,3,5,2,3,,,75,80,70,,,2,3719,4.65,
32,29,526,1,30,2,4,3,,,,Samsung,Sony,,,,1,5359,4.65,
32,30,526,1,5,3,4,2,5,,,"Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper","Pepperoni, mushrooms, green pepper, mozzarella, tomato sauce","Mushrooms, green pepper, mozzarella, tomato sauce",,,1,9812,4.65,
32,31,526,1,27,2,1,4,,,,"1GB data per month, $35 per month","6GB data per month, $54 per month",,,,2,5766,4.65,
32,32,526,1,22,3,4,5,2,,,$14.00,$15.00,$13.00,,,2,5984,4.65,
33,1,257,1,19,4,3,5,1,4,,http://choicestudies.com/img/Surveys/montreal/triangles/3.png,http://choicestudies.com/img/Surveys/montreal/triangles/5.png,http://choicestudies.com/img/Surveys/montreal/triangles/1.png,http://choicestudies.com/img/Surveys/montreal/triangles/4.png,,2,9237,7.3667,
33,2,257,1,20,3,3,1,4,,,Pakistan,Indonesia,Nigeria,,,1,7406,7.3667,
33,3,257,1,15,5,5,3,4,2,1,http://choicestudies.com/img/Surveys/montreal/travel/5.jpg,http://choicestudies.com/img/Surveys/montreal/travel/3.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/1.jpg,1,10841,7.3667,
33,4,257,1,16,2,3,5,,,,Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession and sales would be criminal offenses, without exception",,,,1,17422,7.3667,
33,5,257,1,8,2,4,2,,,,Blue and red,Black and purple,,,,1,9422,7.3667,
33,6,257,1,14,4,5,2,1,3,,With which pen do you wonder what to write?,This is a book which reading would be fun.,Who did Bill buy the car to please?,Where did Bill buy the car to drive?,,4,17422,7.3667,
33,7,257,1,11,2,4,3,,,,Madonna,Michael Jackson,,,,1,7438,7.3667,
33,8,257,1,7,3,4,3,2,,,Blue,Pink,Purple,,,1,6141,7.3667,
33,9,257,1,22,2,3,2,,,,$15.00,$13.00,,,,2,15703,7.3667,
33,10,257,1,32,2,4,1,,,,10,90,,,,1,15156,7.3667,
33,11,257,1,6,3,3,1,4,,,Apple,Mango,Grapefruit,,,1,6156,7.3667,
33,12,257,1,23,2,2,5,,,,80,75,,,,1,15813,7.3667,
33,13,257,1,29,3,2,4,5,,,3:15,1:30,2:45,,,1,32750,7.3667,
33,14,257,1,17,3,4,3,1,,,"Paris, France","Vancouver, Canada","Warsaw, Poland",,,3,7937,7.3667,
33,15,257,1,27,2,4,3,,,,"6GB data per month, $54 per month","4 GB data per month, $49 per month",,,,2,9031,7.3667,
33,16,257,1,13,2,2,4,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/4.jpg,,,,1,10753,7.3667,
33,17,257,1,12,2,4,1,,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,,,,2,6672,7.3667,
33,18,257,1,31,3,2,5,1,,,9.99,13.46,18.71,,,2,19594,7.3667,
33,19,257,1,25,4,2,5,3,4,,3:24,2:30,3:15,3:06,,1,16953,7.3667,
33,20,257,1,5,4,5,1,3,4,,"Mushrooms, green pepper, mozzarella, tomato sauce","Mozzarella, tomato sauce, basil","Red onion, tomato sauce, feta, mozzarella, olive oil, Greek spices, tomato sauce","Bacon, white onion, mozzarella, parmesan, fresh cream, tomato sauce, ground pepper",,3,16703,7.3667,
33,21,257,1,28,4,1,2,5,3,,"3.6/5 stars, $215 per night","3.9/5 stars, $263 per night","4.8/5 stars, $406 per night","4.2/5 stars, $311 per night",,1,9547,7.3667,
33,22,257,1,9,2,3,4,,,,Catalonia becomes an independent country,Scotland and Quebec become independent countries,,,,1,10922,7.3667,
33,23,257,1,4,3,5,1,2,,,Tom Hanks and Angelina Jolie,Tom Hanks and Scarlett Johansson,Scarlett Johansson and Brad Pitt,,,3,10078,7.3667,
33,24,257,1,1,2,2,3,,,,Kevin Spacey,Morgan Freeman,,,,1,7859,7.3667,
33,25,257,1,2,3,4,2,1,,,Amy Adams,Jody Foster,Meryl Streep,,,2,7313,7.3667,
33,26,257,1,3,2,1,4,,,,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",A sexually frustrated suburban father has a mid-life crisis after becoming infatuated with his daughter's best friend.,,,,1,16547,7.3667,
33,27,257,1,21,2,4,2,,,,Brazil,United States of America,,,,2,10156,7.3667,
33,28,257,1,10,3,3,2,4,,,"Classic Hits (Rock and pop, roughly 1964-1989)","Hot Adult Contemporary, or Hot AC (A variety of classic and contemporary mainstream music geared towards adults.)",Country Music,,,1,16938,7.3667,
33,29,257,1,30,3,2,1,5,,,Insignia,Sharp,Toshiba,,,3,24359,7.3667,
33,30,257,1,26,2,5,1,,,,$465 credited to your bank account in four years,$200 credited to your bank account immediately,,,,2,12531,7.3667,
33,31,257,1,24,3,3,5,2,,,19,22,22,,,3,21734,7.3667,
33,32,257,1,18,2,2,1,,,,http://choicestudies.com/img/Surveys/montreal/scatterplot/2.png,http://choicestudies.com/img/Surveys/montreal/scatterplot/1.png,,,,2,15407,7.3667,
34,1,420,1,25,3,3,1,2,,,3:15,4:00,3:24,,,2,27219,14,
34,2,420,1,15,2,2,4,,,,http://choicestudies.com/img/Surveys/montreal/travel/2.jpg,http://choicestudies.com/img/Surveys/montreal/travel/4.jpg,,,,1,13998,14,
34,3,420,1,12,3,4,1,2,,,http://choicestudies.com/img/Surveys/montreal/aboriginal/4.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/1.png,http://choicestudies.com/img/Surveys/montreal/aboriginal/2.png,,,2,9657,14,
34,4,420,1,13,2,1,2,,,,http://choicestudies.com/img/Surveys/montreal/impressionist/1.jpg,http://choicestudies.com/img/Surveys/montreal/impressionist/2.jpg,,,,1,12218,14,
34,5,420,1,16,4,5,3,4,1,,"Possession and sales would be criminal offenses, without exception",Possession would be illegal but not criminal; all sales would be a criminal offense,"Possession and sales would be criminal offenses, with a small number of medical exceptions","Possession by, and sales to, adults would be both legal; sales to minors would be a criminal offence",,2,61407,14,
34,6,420,1,30,3,3,4,1,,,Sony,Samsung,Sharp,,,2,134687,14,
34,7,420,1,23,2,3,1,,,,70,60,,,,1,61391,14,
34,8,420,1,27,4,4,5,3,2,,"6GB data per month, $54 per month","8GB data per month, $58 per month","4 GB data per month, $49 per month","2GB data per month, $45 per month",,1,117599,14,
